start_preprocess,e_preprocess,end_preprocess,start_infer,e_infer,end_infer,start_postprocess,e_postprocess,end_postprocess,execution_time,cycle_time,frame_rate
3019325.67,10.43,3019336.10,3019336.10,531.40,3019867.50,3019867.50,0.01,3019867.50,541.83,541.42,1.85
3019867.51,10.28,3019877.79,3019877.79,531.17,3020408.96,3020408.96,0.01,3020408.97,541.46,541.84,1.85
3020408.97,10.31,3020419.28,3020419.28,531.51,3020950.79,3020950.79,0.01,3020950.80,541.83,541.46,1.85
3020950.80,10.34,3020961.15,3020961.15,530.95,3021492.10,3021492.10,0.01,3021492.11,541.30,541.83,1.85
3021492.11,10.33,3021502.44,3021502.44,531.30,3022033.74,3022033.74,0.01,3022033.75,541.64,541.31,1.85
3022033.75,10.35,3022044.10,3022044.10,531.85,3022575.95,3022575.95,0.01,3022575.96,542.20,541.64,1.85
3022575.96,10.30,3022586.26,3022586.26,530.96,3023117.23,3023117.23,0.01,3023117.23,541.27,542.21,1.84
3023117.24,10.36,3023127.59,3023127.59,531.63,3023659.22,3023659.22,0.01,3023659.23,541.99,541.27,1.85
3023659.23,10.34,3023669.58,3023669.58,531.53,3024201.10,3024201.10,0.01,3024201.11,541.88,542.00,1.85
3024201.12,10.34,3024211.46,3024211.46,531.55,3024743.01,3024743.01,0.01,3024743.01,541.90,541.88,1.85
3024743.02,10.41,3024753.42,3024753.42,531.06,3025284.49,3025284.49,0.01,3025284.49,541.48,541.90,1.85
3025284.50,10.28,3025294.78,3025294.78,531.35,3025826.13,3025826.13,0.01,3025826.14,541.64,541.48,1.85
3025826.14,10.39,3025836.53,3025836.53,531.15,3026367.68,3026367.68,0.01,3026367.69,541.55,541.64,1.85
3026367.69,10.34,3026378.03,3026378.03,531.02,3026909.05,3026909.05,0.01,3026909.06,541.36,541.55,1.85
3026909.06,10.32,3026919.39,3026919.39,531.24,3027450.63,3027450.63,0.01,3027450.64,541.57,541.37,1.85
3027450.64,10.30,3027460.95,3027460.95,531.45,3027992.40,3027992.40,0.01,3027992.40,541.76,541.58,1.85
3027992.41,10.35,3028002.76,3028002.76,531.25,3028534.02,3028534.02,0.01,3028534.02,541.61,541.77,1.85
3028534.03,10.42,3028544.45,3028544.45,530.79,3029075.24,3029075.24,0.01,3029075.24,541.22,541.62,1.85
3029075.25,10.39,3029085.64,3029085.64,530.64,3029616.27,3029616.27,0.01,3029616.28,541.03,541.22,1.85
3029616.28,10.33,3029626.62,3029626.62,531.20,3030157.82,3030157.82,0.01,3030157.82,541.54,541.03,1.85
3030157.83,10.45,3030168.28,3030168.28,531.01,3030699.29,3030699.29,0.01,3030699.30,541.47,541.55,1.85
3030699.30,10.46,3030709.76,3030709.76,531.04,3031240.80,3031240.80,0.01,3031240.81,541.50,541.47,1.85
3031240.81,10.36,3031251.17,3031251.17,531.31,3031782.48,3031782.48,0.01,3031782.49,541.68,541.51,1.85
3031782.49,10.36,3031792.86,3031792.86,531.49,3032324.35,3032324.35,0.01,3032324.36,541.86,541.68,1.85
3032324.36,10.34,3032334.70,3032334.70,531.45,3032866.15,3032866.15,0.01,3032866.16,541.80,541.87,1.85
3032866.16,10.35,3032876.51,3032876.51,531.18,3033407.69,3033407.69,0.01,3033407.70,541.54,541.80,1.85
3033407.70,10.34,3033418.05,3033418.05,531.38,3033949.43,3033949.43,0.01,3033949.43,541.73,541.54,1.85
3033949.44,10.31,3033959.75,3033959.75,531.79,3034491.54,3034491.54,0.01,3034491.55,542.11,541.73,1.85
3034491.55,10.34,3034501.89,3034501.89,531.34,3035033.24,3035033.24,0.01,3035033.24,541.69,542.11,1.84
3035033.25,10.31,3035043.56,3035043.56,531.50,3035575.06,3035575.06,0.01,3035575.06,541.81,541.70,1.85
3035575.07,10.35,3035585.42,3035585.42,530.76,3036116.18,3036116.18,0.01,3036116.19,541.12,541.82,1.85
3036116.19,10.40,3036126.59,3036126.59,531.13,3036657.72,3036657.72,0.01,3036657.73,541.53,541.12,1.85
3036657.73,10.39,3036668.11,3036668.12,531.24,3037199.36,3037199.36,0.01,3037199.36,541.63,541.54,1.85
3037199.37,10.35,3037209.72,3037209.72,522.37,3037732.09,3037732.09,0.01,3037732.10,532.73,541.64,1.85
3037732.10,10.04,3037742.14,3037742.14,515.50,3038257.64,3038257.64,0.01,3038257.65,525.55,532.73,1.88
3038257.65,10.38,3038268.03,3038268.03,531.22,3038799.25,3038799.25,0.01,3038799.26,541.61,525.55,1.90
3038799.26,10.34,3038809.60,3038809.60,530.93,3039340.53,3039340.53,0.01,3039340.53,541.27,541.61,1.85
3039340.54,10.28,3039350.82,3039350.82,531.39,3039882.21,3039882.21,0.01,3039882.22,541.68,541.27,1.85
3039882.22,10.34,3039892.57,3039892.57,531.16,3040423.73,3040423.73,0.01,3040423.73,541.51,541.68,1.85
3040423.74,10.36,3040434.10,3040434.10,531.18,3040965.27,3040965.28,0.01,3040965.28,541.54,541.52,1.85
3040965.29,10.34,3040975.62,3040975.62,531.47,3041507.09,3041507.09,0.01,3041507.10,541.81,541.55,1.85
3041507.10,10.39,3041517.49,3041517.49,530.60,3042048.09,3042048.09,0.01,3042048.10,540.99,541.82,1.85
3042048.10,10.40,3042058.50,3042058.50,531.16,3042589.66,3042589.66,0.01,3042589.67,541.57,541.00,1.85
3042589.68,10.32,3042600.00,3042600.00,530.73,3043130.73,3043130.73,0.01,3043130.74,541.06,541.58,1.85
3043130.74,10.42,3043141.16,3043141.16,531.32,3043672.48,3043672.48,0.01,3043672.48,541.74,541.06,1.85
3043672.49,10.30,3043682.79,3043682.79,531.13,3044213.92,3044213.92,0.01,3044213.93,541.44,541.75,1.85
3044213.93,10.32,3044224.25,3044224.25,531.38,3044755.63,3044755.63,0.01,3044755.63,541.70,541.45,1.85
3044755.64,10.31,3044765.95,3044765.95,530.90,3045296.85,3045296.85,0.01,3045296.86,541.22,541.71,1.85
3045296.86,10.35,3045307.22,3045307.22,531.16,3045838.37,3045838.37,0.01,3045838.38,541.52,541.22,1.85
3045838.38,10.32,3045848.71,3045848.71,531.51,3046380.21,3046380.21,0.01,3046380.22,541.84,541.52,1.85
3046380.22,10.27,3046390.50,3046390.50,531.85,3046922.35,3046922.35,0.01,3046922.35,542.13,541.84,1.85
3046922.36,10.40,3046932.75,3046932.75,531.42,3047464.17,3047464.17,0.01,3047464.18,541.82,542.13,1.84
3047464.18,10.32,3047474.50,3047474.50,532.10,3048006.60,3048006.60,0.01,3048006.61,542.43,541.82,1.85
3048006.62,10.38,3048017.00,3048017.00,531.18,3048548.19,3048548.19,0.01,3048548.19,541.58,542.44,1.84
3048548.20,10.29,3048558.48,3048558.48,531.21,3049089.69,3049089.69,0.01,3049089.70,541.50,541.58,1.85
3049089.70,10.32,3049100.03,3049100.03,531.58,3049631.60,3049631.60,0.01,3049631.61,541.91,541.51,1.85
3049631.62,10.36,3049641.97,3049641.97,531.26,3050173.23,3050173.23,0.01,3050173.23,541.62,541.91,1.85
3050173.24,10.30,3050183.54,3050183.54,531.42,3050714.96,3050714.96,0.01,3050714.97,541.73,541.62,1.85
3050714.98,10.38,3050725.35,3050725.35,531.46,3051256.82,3051256.82,0.01,3051256.82,541.85,541.74,1.85
3051256.83,10.35,3051267.18,3051267.18,531.03,3051798.21,3051798.21,0.01,3051798.22,541.39,541.85,1.85
3051798.22,10.35,3051808.57,3051808.57,531.21,3052339.78,3052339.78,0.01,3052339.78,541.56,541.39,1.85
3052339.79,10.29,3052350.08,3052350.08,531.14,3052881.22,3052881.22,0.01,3052881.23,541.44,541.57,1.85
3052881.24,10.39,3052891.63,3052891.63,531.09,3053422.72,3053422.72,0.01,3053422.73,541.49,541.45,1.85
3053422.73,10.41,3053433.14,3053433.14,531.41,3053964.56,3053964.56,0.01,3053964.56,541.83,541.50,1.85
3053964.57,10.32,3053974.89,3053974.89,531.06,3054505.95,3054505.95,0.01,3054505.96,541.39,541.83,1.85
3054505.96,10.27,3054516.23,3054516.23,530.96,3055047.18,3055047.18,0.01,3055047.19,541.23,541.39,1.85
3055047.20,10.34,3055057.53,3055057.53,531.29,3055588.83,3055588.83,0.01,3055588.84,541.64,541.23,1.85
3055588.84,10.33,3055599.17,3055599.17,531.25,3056130.43,3056130.43,0.01,3056130.43,541.59,541.64,1.85
3056130.44,10.31,3056140.75,3056140.75,531.02,3056671.77,3056671.77,0.01,3056671.78,541.34,541.60,1.85
3056671.78,10.35,3056682.14,3056682.14,530.52,3057212.65,3057212.65,0.01,3057212.66,540.88,541.34,1.85
3057212.66,10.27,3057222.93,3057222.93,531.41,3057754.34,3057754.34,0.01,3057754.34,541.68,540.88,1.85
3057754.35,10.30,3057764.65,3057764.65,531.51,3058296.16,3058296.16,0.01,3058296.17,541.82,541.69,1.85
3058296.18,10.27,3058306.45,3058306.45,531.29,3058837.73,3058837.73,0.01,3058837.74,541.57,541.83,1.85
3058837.75,10.37,3058848.12,3058848.12,531.60,3059379.72,3059379.72,0.01,3059379.72,541.98,541.57,1.85
3059379.73,10.39,3059390.12,3059390.12,531.29,3059921.41,3059921.42,0.01,3059921.42,541.69,541.98,1.85
3059921.43,10.35,3059931.78,3059931.78,531.90,3060463.68,3060463.68,0.01,3060463.69,542.26,541.70,1.85
3060463.69,10.32,3060474.01,3060474.01,531.52,3061005.53,3061005.53,0.01,3061005.54,541.85,542.26,1.84
3061005.54,10.28,3061015.82,3061015.82,531.15,3061546.98,3061546.98,0.01,3061546.98,541.44,541.85,1.85
3061546.99,10.37,3061557.36,3061557.36,530.79,3062088.16,3062088.16,0.01,3062088.16,541.18,541.44,1.85
3062088.17,10.33,3062098.50,3062098.50,531.16,3062629.66,3062629.66,0.01,3062629.66,541.50,541.18,1.85
3062629.67,10.26,3062639.93,3062639.93,531.30,3063171.24,3063171.24,0.01,3063171.25,541.58,541.50,1.85
3063171.25,10.35,3063181.60,3063181.60,530.98,3063712.58,3063712.59,0.01,3063712.59,541.34,541.58,1.85
3063712.60,10.32,3063722.91,3063722.91,531.40,3064254.32,3064254.32,0.01,3064254.33,541.73,541.35,1.85
3064254.33,10.39,3064264.72,3064264.72,531.43,3064796.15,3064796.16,0.01,3064796.16,541.83,541.74,1.85
3064796.17,10.26,3064806.43,3064806.43,531.08,3065337.50,3065337.51,0.01,3065337.51,541.34,541.84,1.85
3065337.52,10.30,3065347.82,3065347.82,531.63,3065879.45,3065879.46,0.01,3065879.46,541.94,541.35,1.85
3065879.47,10.36,3065889.83,3065889.83,530.90,3066420.73,3066420.73,0.01,3066420.74,541.27,541.95,1.85
3066420.74,10.35,3066431.09,3066431.09,531.32,3066962.42,3066962.42,0.01,3066962.42,541.68,541.28,1.85
3066962.43,10.40,3066972.83,3066972.83,531.77,3067504.59,3067504.59,0.01,3067504.60,542.17,541.69,1.85
3067504.61,10.27,3067514.88,3067514.88,531.35,3068046.23,3068046.23,0.01,3068046.24,541.64,542.18,1.84
3068046.25,10.39,3068056.64,3068056.64,531.33,3068587.97,3068587.97,0.01,3068587.98,541.73,541.64,1.85
3068587.98,10.33,3068598.31,3068598.31,530.94,3069129.25,3069129.25,0.01,3069129.26,541.28,541.73,1.85
3069129.26,10.35,3069139.61,3069139.61,531.14,3069670.75,3069670.75,0.01,3069670.76,541.49,541.28,1.85
3069670.76,10.33,3069681.09,3069681.09,531.55,3070212.64,3070212.64,0.01,3070212.65,541.88,541.50,1.85
3070212.65,10.36,3070223.01,3070223.01,531.29,3070754.30,3070754.30,0.01,3070754.31,541.66,541.89,1.85
3070754.31,10.31,3070764.62,3070764.62,531.21,3071295.83,3071295.83,0.01,3071295.84,541.53,541.66,1.85
3071295.85,10.33,3071306.17,3071306.17,530.99,3071837.16,3071837.16,0.01,3071837.17,541.32,541.53,1.85
3071837.17,10.32,3071847.50,3071847.50,530.84,3072378.33,3072378.33,0.01,3072378.34,541.17,541.33,1.85
3072378.35,10.29,3072388.64,3072388.64,531.51,3072920.14,3072920.14,0.01,3072920.15,541.80,541.17,1.85
3072920.16,10.26,3072930.41,3072930.41,530.89,3073461.30,3073461.30,0.01,3073461.31,541.15,541.81,1.85
3073461.32,10.34,3073471.66,3073471.66,530.28,3074001.94,3074001.94,0.01,3074001.95,540.63,541.16,1.85
3074001.95,10.38,3074012.33,3074012.33,531.33,3074543.66,3074543.66,0.01,3074543.67,541.71,540.64,1.85
3074543.67,10.37,3074554.04,3074554.04,530.49,3075084.53,3075084.53,0.01,3075084.54,540.87,541.72,1.85
3075084.55,10.37,3075094.91,3075094.91,531.30,3075626.21,3075626.21,0.01,3075626.22,541.67,540.87,1.85
3075626.23,10.37,3075636.59,3075636.59,530.50,3076167.09,3076167.09,0.01,3076167.10,540.87,541.68,1.85
3076167.10,10.35,3076177.45,3076177.45,532.07,3076709.52,3076709.52,0.01,3076709.53,542.43,540.88,1.85
3076709.53,10.39,3076719.93,3076719.93,531.44,3077251.37,3077251.37,0.01,3077251.38,541.84,542.43,1.84
3077251.38,10.32,3077261.70,3077261.70,531.31,3077793.00,3077793.01,0.01,3077793.01,541.63,541.85,1.85
3077793.02,10.28,3077803.30,3077803.30,531.21,3078334.51,3078334.51,0.01,3078334.52,541.50,541.64,1.85
3078334.52,10.32,3078344.84,3078344.84,531.33,3078876.17,3078876.17,0.01,3078876.18,541.66,541.50,1.85
3078876.18,10.38,3078886.56,3078886.56,531.05,3079417.61,3079417.61,0.01,3079417.62,541.43,541.66,1.85
3079417.62,10.30,3079427.92,3079427.92,531.49,3079959.41,3079959.41,0.01,3079959.42,541.80,541.44,1.85
3079959.42,10.29,3079969.71,3079969.71,531.41,3080501.13,3080501.13,0.01,3080501.13,541.71,541.80,1.85
3080501.14,10.38,3080511.52,3080511.52,531.68,3081043.20,3081043.20,0.01,3081043.21,542.07,541.72,1.85
3081043.21,10.30,3081053.51,3081053.51,531.42,3081584.94,3081584.94,0.01,3081584.94,541.73,542.07,1.84
3081584.95,10.27,3081595.22,3081595.22,531.52,3082126.74,3082126.74,0.01,3082126.74,541.79,541.74,1.85
3082126.75,10.38,3082137.12,3082137.12,531.20,3082668.32,3082668.32,0.01,3082668.33,541.58,541.80,1.85
3082668.33,10.31,3082678.64,3082678.64,531.43,3083210.07,3083210.07,0.01,3083210.07,541.74,541.58,1.85
3083210.08,10.36,3083220.44,3083220.44,531.31,3083751.75,3083751.75,0.01,3083751.76,541.68,541.75,1.85
3083751.76,10.38,3083762.14,3083762.14,531.62,3084293.76,3084293.76,0.01,3084293.76,542.00,541.68,1.85
3084293.77,10.31,3084304.08,3084304.08,530.85,3084834.93,3084834.93,0.01,3084834.94,541.17,542.01,1.84
3084834.94,10.31,3084845.25,3084845.25,530.95,3085376.21,3085376.21,0.01,3085376.22,541.28,541.17,1.85
3085376.22,10.37,3085386.59,3085386.59,531.05,3085917.64,3085917.64,0.01,3085917.65,541.43,541.28,1.85
3085917.65,10.31,3085927.97,3085927.97,531.53,3086459.50,3086459.50,0.01,3086459.50,541.85,541.43,1.85
3086459.51,10.33,3086469.84,3086469.84,530.71,3087000.55,3087000.55,0.01,3087000.56,541.05,541.86,1.85
3087000.57,10.35,3087010.92,3087010.92,531.44,3087542.36,3087542.36,0.01,3087542.36,541.79,541.06,1.85
3087542.37,10.30,3087552.67,3087552.67,530.81,3088083.48,3088083.48,0.01,3088083.49,541.12,541.80,1.85
3088083.49,10.41,3088093.90,3088093.90,531.84,3088625.74,3088625.75,0.01,3088625.75,542.26,541.12,1.85
3088625.76,10.42,3088636.18,3088636.18,530.93,3089167.11,3089167.11,0.01,3089167.12,541.36,542.27,1.84
3089167.12,10.40,3089177.52,3089177.52,530.95,3089708.47,3089708.47,0.01,3089708.48,541.36,541.36,1.85
3089708.48,10.27,3089718.75,3089718.75,531.06,3090249.81,3090249.81,0.01,3090249.82,541.34,541.36,1.85
3090249.82,10.36,3090260.18,3090260.18,532.02,3090792.20,3090792.20,0.01,3090792.21,542.39,541.34,1.85
3090792.21,10.34,3090802.56,3090802.56,531.59,3091334.14,3091334.14,0.01,3091334.15,541.94,542.39,1.84
3091334.15,10.31,3091344.47,3091344.47,531.42,3091875.89,3091875.89,0.01,3091875.89,541.74,541.94,1.85
3091875.90,10.30,3091886.20,3091886.20,531.05,3092417.24,3092417.25,0.01,3092417.25,541.35,541.74,1.85
3092417.26,10.33,3092427.59,3092427.59,530.98,3092958.57,3092958.57,0.01,3092958.58,541.32,541.36,1.85
3092958.59,10.32,3092968.90,3092968.90,531.52,3093500.42,3093500.42,0.01,3093500.43,541.84,541.33,1.85
3093500.43,10.36,3093510.79,3093510.79,531.63,3094042.42,3094042.42,0.01,3094042.43,542.00,541.85,1.85
3094042.43,10.40,3094052.83,3094052.83,531.29,3094584.12,3094584.12,0.01,3094584.13,541.70,542.00,1.85
3094584.14,10.27,3094594.40,3094594.40,530.84,3095125.25,3095125.25,0.01,3095125.26,541.12,541.70,1.85
3095125.26,10.37,3095135.63,3095135.63,531.40,3095667.03,3095667.03,0.01,3095667.03,541.77,541.13,1.85
3095667.04,10.37,3095677.40,3095677.40,530.86,3096208.27,3096208.27,0.01,3096208.27,541.24,541.78,1.85
3096208.28,10.30,3096218.58,3096218.58,531.14,3096749.72,3096749.72,0.01,3096749.73,541.45,541.24,1.85
3096749.73,10.32,3096760.05,3096760.05,531.12,3097291.17,3097291.17,0.01,3097291.17,541.44,541.46,1.85
3097291.18,10.34,3097301.52,3097301.52,518.33,3097819.85,3097819.85,0.01,3097819.86,528.68,541.44,1.85
3097819.86,10.01,3097829.87,3097829.87,519.08,3098348.95,3098348.95,0.01,3098348.96,529.10,528.68,1.89
3098348.96,10.39,3098359.35,3098359.35,531.19,3098890.54,3098890.54,0.01,3098890.55,541.59,529.10,1.89
3098890.56,10.38,3098900.94,3098900.94,531.74,3099432.67,3099432.68,0.01,3099432.68,542.13,541.59,1.85
3099432.69,10.45,3099443.14,3099443.14,531.17,3099974.31,3099974.31,0.01,3099974.32,541.63,542.13,1.84
3099974.32,10.37,3099984.69,3099984.69,531.73,3100516.42,3100516.42,0.01,3100516.43,542.11,541.63,1.85
3100516.43,10.36,3100526.79,3100526.79,531.73,3101058.52,3101058.52,0.01,3101058.52,542.09,542.11,1.84
3101058.53,10.37,3101068.90,3101068.90,531.47,3101600.37,3101600.37,0.01,3101600.38,541.85,542.09,1.84
3101600.38,10.33,3101610.70,3101610.71,531.90,3102142.60,3102142.60,0.01,3102142.61,542.23,541.85,1.85
3102142.61,10.35,3102152.96,3102152.96,531.17,3102684.13,3102684.13,0.01,3102684.14,541.52,542.23,1.84
3102684.14,10.34,3102694.48,3102694.48,531.65,3103226.13,3103226.14,0.01,3103226.14,542.00,541.53,1.85
3103226.15,10.34,3103236.48,3103236.48,531.01,3103767.49,3103767.49,0.01,3103767.50,541.35,542.00,1.85
3103767.51,10.39,3103777.90,3103777.90,531.48,3104309.38,3104309.38,0.01,3104309.38,541.88,541.36,1.85
3104309.39,10.36,3104319.75,3104319.75,531.29,3104851.04,3104851.04,0.01,3104851.04,541.65,541.88,1.85
3104851.05,10.41,3104861.46,3104861.46,530.60,3105392.06,3105392.06,0.01,3105392.06,541.02,541.66,1.85
3105392.07,10.28,3105402.35,3105402.35,531.31,3105933.66,3105933.66,0.01,3105933.67,541.60,541.02,1.85
3105933.67,10.39,3105944.06,3105944.06,531.20,3106475.26,3106475.26,0.01,3106475.26,541.59,541.60,1.85
3106475.27,10.41,3106485.68,3106485.68,530.54,3107016.21,3107016.21,0.01,3107016.22,540.95,541.60,1.85
3107016.22,10.28,3107026.51,3107026.51,531.58,3107558.09,3107558.09,0.01,3107558.10,541.88,540.96,1.85
3107558.10,10.38,3107568.49,3107568.49,532.13,3108100.62,3108100.62,0.01,3108100.62,542.52,541.88,1.85
3108100.63,10.39,3108111.02,3108111.02,531.38,3108642.40,3108642.40,0.01,3108642.41,541.78,542.52,1.84
3108642.41,10.32,3108652.73,3108652.73,531.54,3109184.27,3109184.27,0.01,3109184.27,541.86,541.78,1.85
3109184.28,10.30,3109194.58,3109194.58,531.26,3109725.84,3109725.84,0.01,3109725.84,541.56,541.87,1.85
3109725.85,10.34,3109736.18,3109736.18,531.07,3110267.26,3110267.26,0.01,3110267.26,541.42,541.57,1.85
3110267.27,10.39,3110277.66,3110277.66,531.22,3110808.89,3110808.89,0.01,3110808.89,541.62,541.42,1.85
3110808.90,10.31,3110819.20,3110819.20,531.06,3111350.26,3111350.26,0.01,3111350.27,541.37,541.63,1.85
3111350.27,10.35,3111360.62,3111360.62,530.89,3111891.52,3111891.52,0.01,3111891.52,541.25,541.38,1.85
3111891.53,10.31,3111901.84,3111901.84,531.22,3112433.05,3112433.05,0.01,3112433.06,541.53,541.26,1.85
3112433.07,10.33,3112443.40,3112443.40,531.54,3112974.94,3112974.94,0.01,3112974.95,541.88,541.54,1.85
3112974.96,10.32,3112985.27,3112985.27,530.74,3113516.02,3113516.02,0.01,3113516.03,541.07,541.89,1.85
3113516.03,10.28,3113526.31,3113526.31,531.62,3114057.93,3114057.93,0.01,3114057.94,541.91,541.07,1.85
3114057.94,10.31,3114068.26,3114068.26,531.43,3114599.69,3114599.69,0.01,3114599.70,541.76,541.91,1.85
3114599.70,10.33,3114610.03,3114610.03,531.02,3115141.05,3115141.05,0.01,3115141.06,541.36,541.76,1.85
3115141.07,10.32,3115151.39,3115151.39,531.07,3115682.46,3115682.46,0.01,3115682.46,541.40,541.36,1.85
3115682.47,10.30,3115692.77,3115692.77,531.16,3116223.94,3116223.94,0.01,3116223.94,541.47,541.40,1.85
3116223.95,10.33,3116234.28,3116234.28,531.32,3116765.60,3116765.60,0.01,3116765.60,541.66,541.48,1.85
3116765.61,10.37,3116775.98,3116775.98,531.44,3117307.41,3117307.41,0.01,3117307.42,541.81,541.66,1.85
3117307.43,10.35,3117317.78,3117317.78,531.02,3117848.79,3117848.79,0.01,3117848.80,541.37,541.82,1.85
3117848.80,10.34,3117859.14,3117859.14,531.41,3118390.55,3118390.55,0.01,3118390.56,541.76,541.38,1.85
3118390.56,10.41,3118400.97,3118400.97,530.99,3118931.97,3118931.97,0.01,3118931.98,541.41,541.76,1.85
3118931.98,10.35,3118942.33,3118942.33,531.40,3119473.73,3119473.73,0.01,3119473.73,541.75,541.42,1.85
3119473.74,10.40,3119484.14,3119484.14,531.17,3120015.31,3120015.31,0.01,3120015.32,541.58,541.76,1.85
3120015.32,10.27,3120025.59,3120025.59,530.90,3120556.49,3120556.49,0.01,3120556.50,541.17,541.58,1.85
3120556.50,10.28,3120566.78,3120566.78,531.29,3121098.08,3121098.08,0.01,3121098.08,541.58,541.18,1.85
3121098.09,10.36,3121108.45,3121108.45,531.41,3121639.86,3121639.86,0.01,3121639.86,541.78,541.59,1.85
3121639.87,10.30,3121650.16,3121650.16,531.17,3122181.33,3122181.34,0.01,3122181.34,541.47,541.78,1.85
3122181.35,10.38,3122191.73,3122191.73,531.80,3122723.53,3122723.53,0.01,3122723.54,542.19,541.48,1.85
3122723.54,10.29,3122733.83,3122733.83,530.84,3123264.67,3123264.67,0.01,3123264.68,541.14,542.19,1.84
3123264.68,10.36,3123275.05,3123275.05,531.09,3123806.14,3123806.14,0.01,3123806.14,541.46,541.14,1.85
3123806.15,10.33,3123816.48,3123816.48,530.62,3124347.10,3124347.10,0.01,3124347.11,540.96,541.47,1.85
3124347.11,10.30,3124357.42,3124357.42,531.06,3124888.48,3124888.48,0.01,3124888.48,541.37,540.96,1.85
3124888.49,10.44,3124898.93,3124898.93,531.57,3125430.51,3125430.51,0.01,3125430.51,542.02,541.37,1.85
3125430.52,10.29,3125440.81,3125440.81,531.28,3125972.09,3125972.09,0.01,3125972.09,541.58,542.03,1.84
3125972.10,10.27,3125982.37,3125982.37,531.08,3126513.44,3126513.44,0.01,3126513.45,541.35,541.58,1.85
3126513.45,10.32,3126523.77,3126523.77,531.09,3127054.87,3127054.87,0.01,3127054.87,541.42,541.35,1.85
3127054.88,10.28,3127065.16,3127065.16,531.11,3127596.26,3127596.26,0.01,3127596.27,541.39,541.43,1.85
3127596.28,10.29,3127606.57,3127606.57,531.27,3128137.84,3128137.84,0.01,3128137.85,541.57,541.40,1.85
3128137.85,10.32,3128148.17,3128148.17,531.43,3128679.60,3128679.60,0.01,3128679.61,541.76,541.57,1.85
3128679.61,10.27,3128689.88,3128689.88,531.31,3129221.19,3129221.19,0.01,3129221.20,541.58,541.76,1.85
3129221.20,10.30,3129231.50,3129231.50,531.14,3129762.65,3129762.65,0.01,3129762.66,541.46,541.59,1.85
3129762.66,10.33,3129773.00,3129773.00,531.47,3130304.47,3130304.47,0.01,3130304.48,541.81,541.46,1.85
3130304.48,10.34,3130314.82,3130314.82,531.48,3130846.31,3130846.31,0.01,3130846.31,541.83,541.82,1.85
3130846.32,10.38,3130856.70,3130856.70,531.23,3131387.93,3131387.94,0.01,3131387.94,541.62,541.84,1.85
3131387.95,10.37,3131398.32,3131398.32,531.95,3131930.27,3131930.27,0.01,3131930.28,542.33,541.63,1.85
3131930.28,10.39,3131940.67,3131940.67,531.77,3132472.44,3132472.44,0.01,3132472.45,542.17,542.33,1.84
3132472.46,10.30,3132482.75,3132482.75,531.83,3133014.58,3133014.58,0.01,3133014.59,542.13,542.17,1.84
3133014.59,10.28,3133024.88,3133024.88,531.43,3133556.30,3133556.30,0.01,3133556.31,541.72,542.14,1.84
3133556.32,10.29,3133566.60,3133566.60,531.63,3134098.23,3134098.23,0.01,3134098.24,541.92,541.72,1.85
3134098.24,10.40,3134108.64,3134108.64,531.77,3134640.41,3134640.41,0.01,3134640.42,542.18,541.93,1.85
3134640.43,10.28,3134650.71,3134650.71,531.56,3135182.27,3135182.27,0.01,3135182.28,541.85,542.18,1.84
3135182.28,10.36,3135192.64,3135192.64,530.85,3135723.49,3135723.49,0.01,3135723.50,541.21,541.86,1.85
3135723.50,10.39,3135733.89,3135733.89,530.85,3136264.75,3136264.75,0.01,3136264.76,541.26,541.22,1.85
3136264.76,10.39,3136275.15,3136275.15,530.66,3136805.81,3136805.81,0.01,3136805.82,541.06,541.26,1.85
3136805.82,10.32,3136816.15,3136816.15,530.95,3137347.10,3137347.10,0.01,3137347.11,541.28,541.06,1.85
3137347.11,10.39,3137357.50,3137357.50,530.26,3137887.76,3137887.76,0.01,3137887.77,540.65,541.29,1.85
3137887.77,10.29,3137898.06,3137898.06,533.73,3138431.79,3138431.79,0.01,3138431.80,544.03,540.66,1.85
3138431.81,10.29,3138442.10,3138442.10,530.78,3138972.89,3138972.89,0.01,3138972.89,541.09,544.04,1.84
3138972.90,10.30,3138983.20,3138983.20,534.19,3139517.39,3139517.39,0.01,3139517.40,544.50,541.09,1.85
3139517.40,10.33,3139527.73,3139527.73,531.25,3140058.99,3140058.99,0.01,3140059.00,541.59,544.51,1.84
3140059.00,10.42,3140069.42,3140069.42,531.13,3140600.54,3140600.54,0.01,3140600.55,541.55,541.60,1.85
3140600.56,10.33,3140610.88,3140610.88,531.76,3141142.65,3141142.65,0.01,3141142.66,542.10,541.56,1.85
3141142.66,10.38,3141153.04,3141153.04,531.05,3141684.09,3141684.09,0.01,3141684.09,541.43,542.10,1.84
3141684.10,10.26,3141694.36,3141694.36,531.04,3142225.40,3142225.40,0.01,3142225.41,541.31,541.44,1.85
3142225.41,10.30,3142235.71,3142235.71,531.07,3142766.77,3142766.78,0.01,3142766.78,541.37,541.31,1.85
3142766.79,10.30,3142777.09,3142777.09,530.99,3143308.08,3143308.08,0.01,3143308.09,541.30,541.38,1.85
3143308.09,10.26,3143318.35,3143318.35,531.38,3143849.73,3143849.73,0.01,3143849.74,541.65,541.30,1.85
3143849.75,10.31,3143860.06,3143860.06,531.18,3144391.24,3144391.24,0.01,3144391.25,541.50,541.66,1.85
3144391.25,10.36,3144401.61,3144401.61,530.64,3144932.25,3144932.25,0.01,3144932.26,541.00,541.51,1.85
